video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
BdcXQWmfshL,24.06.03,News & Politics Compilation 2024,Channel_218,2,2024-03-04T14:00:00.000Z,trending|music|vlog,15832,244,40,101,https://i.ytimg.com/vi/7blmXnfoweJ/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
zx7VmG1iH22,24.23.05,Why This Gaming Video Went Viral,Channel_3739,15,2024-05-20T01:00:00.000Z,2024|official|live,22875,1318,170,86,https://i.ytimg.com/vi/XduXulw8X-s/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
3UFAvq2BNho,24.09.08,Why This Entertainment Video Went Viral,Channel_3068,6,2024-08-07T14:00:00.000Z,2024|official|music,435594,17390,2514,882,https://i.ytimg.com/vi/Qz-OAp_WFSO/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
FuCXoBSbIMa,24.20.08,Why This Entertainment Video Went Viral,Channel_3924,6,2024-08-20T22:00:00.000Z,official|live|review,3362,143,5,24,https://i.ytimg.com/vi/gosz8Mg6m6F/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kcCl_GcjDVM,24.18.01,Entertainment Compilation 2024,Channel_3872,6,2024-01-15T06:00:00.000Z,live|official|trending,9892,460,16,172,https://i.ytimg.com/vi/1yoDU-qQQ3C/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
dMl3iBF-mbH,24.10.12,Reacting to Travel & Events Trends,Channel_3636,5,2024-12-06T14:00:00.000Z,trending|review|2024,3150,137,31,27,https://i.ytimg.com/vi/dIvI-bVCjA5/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
-b2hytfBcyV,24.13.04,Top 10 People & Blogs Moments This Week,Channel_1248,10,2024-04-09T22:00:00.000Z,vlog|live|official,24365,1217,51,104,https://i.ytimg.com/vi/Dzs_09kiVQ5/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
M8n7a-Lq3ot,24.27.08,Behind the Scenes: Science & Technology,Channel_1861,12,2024-08-23T09:00:00.000Z,trending|music|live,12149,462,100,8,https://i.ytimg.com/vi/ER59wpSv4LX/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
rjXZQVZbN5b,25.18.01,Behind the Scenes: Entertainment,Channel_3654,6,2025-01-17T18:00:00.000Z,2024|review|official,120014,8675,1175,2335,https://i.ytimg.com/vi/y5ceYdkGxIG/default.jpg,False,False,True,Auto-generated sample description for Entertainment video.
-EUbq66tx0Z,24.18.01,Entertainment Compilation 2024,Channel_4489,17,2024-01-17T12:00:00.000Z,2024|vlog|official,17038,845,156,96,https://i.ytimg.com/vi/ULBvHhqJNxM/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
_DMGYo7gYNa,24.07.04,Gaming Compilation 2024,Channel_1165,15,2024-04-05T01:00:00.000Z,music|2024|live,3543,64,22,52,https://i.ytimg.com/vi/-mP1JyPFyDm/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
Z1vUSXqELAy,24.06.06,Reacting to Entertainment Trends,Channel_4578,17,2024-06-03T05:00:00.000Z,review|music|official,36036,2620,85,139,https://i.ytimg.com/vi/wvfgsJzrvT5/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
VBwa0iDy6Se,24.06.04,Top 10 Entertainment Moments This Week,Channel_3112,17,2024-04-05T04:00:00.000Z,official|live|music,26210,500,148,187,https://i.ytimg.com/vi/1vFgyFvd0fV/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
s1758ZSdAeG,24.22.06,Official Entertainment Highlights,Channel_2453,17,2024-06-20T21:00:00.000Z,2024|review|official,39755,1196,257,102,https://i.ytimg.com/vi/GS1QfTzYSL5/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
RUT4K7pHAm4,24.02.08,Why This Entertainment Video Went Viral,Channel_3169,8,2024-07-31T14:00:00.000Z,vlog|review|live,214420,11827,1266,1990,https://i.ytimg.com/vi/6xTACnf8g8q/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
8d8VJpKuNRN,24.20.07,Top 10 Entertainment Moments This Week,Channel_1819,17,2024-07-18T02:00:00.000Z,official|trending|review,6895,179,16,101,https://i.ytimg.com/vi/V5KldH0BBH5/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-In054vY_Sc,24.22.02,Behind the Scenes: Entertainment,Channel_2115,8,2024-02-18T15:00:00.000Z,music|trending|official,8958,649,40,40,https://i.ytimg.com/vi/3IWa9huR4cl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
L55lG3SqOfs,24.01.11,Behind the Scenes: News & Politics,Channel_4908,2,2024-10-29T13:00:00.000Z,official|review|music,4085,292,21,41,https://i.ytimg.com/vi/jR2628KckFy/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
7mHMdCu-mBz,24.27.10,Behind the Scenes: Entertainment,Channel_792,6,2024-10-26T15:00:00.000Z,live|official|music,22866,483,11,268,https://i.ytimg.com/vi/pJv0K4PTywu/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
R_955im19uW,24.07.05,Official Entertainment Highlights,Channel_2816,8,2024-05-05T09:00:00.000Z,review|music|trending,54483,595,484,248,https://i.ytimg.com/vi/UvI2F7lMZZd/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
_41V9SCQ-HN,24.17.06,Why This Entertainment Video Went Viral,Channel_3494,17,2024-06-13T22:00:00.000Z,music|live|vlog,280796,17000,1366,4882,https://i.ytimg.com/vi/UskPcbMb480/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
fljD8TY0qPI,24.09.05,Entertainment Compilation 2024,Channel_4603,6,2024-05-08T07:00:00.000Z,2024|review|vlog,8318,232,46,104,https://i.ytimg.com/vi/J5YIhz1abBT/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Zf8OdFf4u7I,24.28.04,Behind the Scenes: Gaming,Channel_3173,13,2024-04-24T06:00:00.000Z,vlog|official|music,8878,592,79,69,https://i.ytimg.com/vi/4gWzrP8z7Lr/default.jpg,False,True,False,Auto-generated sample description for Gaming video.
sKWi275JozI,24.08.04,Official Gaming Highlights,Channel_2618,15,2024-04-04T01:00:00.000Z,official|vlog|trending,43114,523,24,318,https://i.ytimg.com/vi/5B5X_j5p3Xi/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
wplLvNtiMGe,24.13.03,Reacting to Entertainment Trends,Channel_2482,8,2024-03-12T09:00:00.000Z,music|review|2024,11318,810,70,115,https://i.ytimg.com/vi/RSpq8FfENJh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
KbB4TyfDR8e,24.07.03,Entertainment Compilation 2024,Channel_2819,17,2024-03-06T14:00:00.000Z,music|live|vlog,97753,7142,758,177,https://i.ytimg.com/vi/xsMd8hTtNrx/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
sVi_CzbJlId,24.26.04,Reacting to Entertainment Trends,Channel_704,8,2024-04-26T04:00:00.000Z,review|vlog|music,625433,19144,4241,3958,https://i.ytimg.com/vi/-ivLNyJVxcL/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
YFSflNxgqbZ,24.05.07,Entertainment Compilation 2024,Channel_2786,8,2024-07-04T09:00:00.000Z,review|vlog|2024,10615,457,29,95,https://i.ytimg.com/vi/X0jgGQC5Ley/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
_P9scyobcVi,24.05.11,Why This Science & Technology Video Went Viral,Channel_3991,12,2024-11-05T22:00:00.000Z,live|trending|review,49918,2289,118,661,https://i.ytimg.com/vi/nT6fqJMOlKz/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
_euiM7kPFpp,24.23.06,Official Entertainment Highlights,Channel_3642,17,2024-06-22T15:00:00.000Z,2024|official|review,41734,2530,321,32,https://i.ytimg.com/vi/icjPhYVgKfy/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
3YCE5Jas82X,24.31.01,Reacting to Gaming Trends,Channel_4757,15,2024-01-31T15:00:00.000Z,vlog|trending|2024,22973,1042,41,36,https://i.ytimg.com/vi/f2vZlDz0V3s/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
VwIA6nau04e,24.27.10,Why This Gaming Video Went Viral,Channel_1611,15,2024-10-24T10:00:00.000Z,trending|official|review,104089,3145,536,766,https://i.ytimg.com/vi/oCuXh8R1Mvz/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
ZIiUJ66VxV0,24.28.06,Why This Entertainment Video Went Viral,Channel_2988,17,2024-06-24T10:00:00.000Z,2024|official|review,173681,8820,607,430,https://i.ytimg.com/vi/lzoCmepAyRQ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
JtO2zym8CSf,24.11.04,Why This Film & Animation Video Went Viral,Channel_2527,14,2024-04-07T06:00:00.000Z,music|official|vlog,12367,149,78,174,https://i.ytimg.com/vi/TViise0Spng/default.jpg,False,False,True,Auto-generated sample description for Film & Animation video.
2TIFmxhf87k,24.17.01,Behind the Scenes: Gaming,Channel_4742,15,2024-01-13T20:00:00.000Z,review|vlog|trending,9694,592,50,66,https://i.ytimg.com/vi/c1zr71qavr-/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
JMzqIlvzqNe,24.18.01,Official Entertainment Highlights,Channel_3040,8,2024-01-18T13:00:00.000Z,official|trending|2024,48469,1057,383,224,https://i.ytimg.com/vi/kqLO8GLPTbJ/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
tOggCon6mfA,25.05.01,People & Blogs Compilation 2024,Channel_3812,3,2025-01-02T22:00:00.000Z,2024|vlog|review,2166,95,6,27,https://i.ytimg.com/vi/2D8ze_JouuH/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
M2BbX4J3hpo,24.20.04,Reacting to Entertainment Trends,Channel_1816,17,2024-04-19T03:00:00.000Z,vlog|trending|official,209737,8906,108,2378,https://i.ytimg.com/vi/vSDCt1qBQjK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
whXStDwox_d,24.13.02,Behind the Scenes: Entertainment,Channel_4620,17,2024-02-09T11:00:00.000Z,review|official|2024,71015,4737,456,343,https://i.ytimg.com/vi/by6T9L7QbsV/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
5ndn73M0yRB,24.20.04,Behind the Scenes: Gaming,Channel_392,13,2024-04-18T13:00:00.000Z,review|live|vlog,18272,734,74,170,https://i.ytimg.com/vi/QcO24AAdWkq/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
g18ihbQPWye,25.26.01,Reacting to Entertainment Trends,Channel_4033,8,2025-01-23T12:00:00.000Z,vlog|trending|official,140043,10230,1379,2544,https://i.ytimg.com/vi/yMM9spak17G/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
pgvva5yVWLd,24.18.10,Entertainment Compilation 2024,Channel_1884,8,2024-10-18T03:00:00.000Z,vlog|2024|music,57573,2626,380,696,https://i.ytimg.com/vi/bbYJtswfTIS/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
I4p0gSFLYSn,24.01.12,Official Entertainment Highlights,Channel_2535,17,2024-11-29T01:00:00.000Z,official|trending|2024,19997,1397,90,238,https://i.ytimg.com/vi/3zJebX0DtIc/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-6M90E7hmmx,24.20.01,Why This Travel & Events Video Went Viral,Channel_4243,11,2024-01-19T17:00:00.000Z,official|review|live,21212,1388,191,304,https://i.ytimg.com/vi/AtWFRcNKzSc/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
A1xRsieHcM6,24.13.08,Behind the Scenes: Howto & Style,Channel_1391,1,2024-08-10T03:00:00.000Z,official|vlog|live,398,17,0,6,https://i.ytimg.com/vi/2f6rkMF7LUK/default.jpg,False,True,False,Auto-generated sample description for Howto & Style video.
AiOLmdx9qvZ,24.15.04,Reacting to Entertainment Trends,Channel_3713,6,2024-04-12T07:00:00.000Z,review|2024|music,16644,254,59,255,https://i.ytimg.com/vi/ySkKT-uoVI8/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
gJmvN6HV-RN,24.09.08,Official Entertainment Highlights,Channel_3009,8,2024-08-05T22:00:00.000Z,trending|review|music,70351,2633,487,578,https://i.ytimg.com/vi/Jr6wFBw5Psh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4sl8bpfxksk,24.13.12,Official Gaming Highlights,Channel_1336,15,2024-12-11T14:00:00.000Z,trending|vlog|live,36627,1792,160,392,https://i.ytimg.com/vi/K43N9wZKIGo/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
c9e9otV92Pd,24.26.01,Entertainment Compilation 2024,Channel_3169,17,2024-01-22T17:00:00.000Z,live|trending|vlog,65054,4515,185,1111,https://i.ytimg.com/vi/n34lJYmZjYo/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
uc_aJx26SzO,24.12.08,Entertainment Compilation 2024,Channel_817,6,2024-08-12T12:00:00.000Z,review|trending|2024,8684,605,14,34,https://i.ytimg.com/vi/e-pG2hcOmK_/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
XOYT-uTxLUp,24.23.12,Behind the Scenes: Entertainment,Channel_3346,17,2024-12-19T22:00:00.000Z,vlog|2024|review,157521,2175,578,1832,https://i.ytimg.com/vi/gOMwyDCHtea/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vveOQqqZHef,24.15.06,Behind the Scenes: Gaming,Channel_635,13,2024-06-12T13:00:00.000Z,review|2024|vlog,48713,2183,169,715,https://i.ytimg.com/vi/TK9OqdyHWb4/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
HzpHiMVuzUn,24.26.03,Reacting to Film & Animation Trends,Channel_1252,14,2024-03-26T17:00:00.000Z,trending|live|vlog,25422,876,241,422,https://i.ytimg.com/vi/JFc-71ay6Pz/default.jpg,True,False,False,Auto-generated sample description for Film & Animation video.
_YlhFkfwG6Q,24.17.03,Behind the Scenes: Film & Animation,Channel_3099,7,2024-03-17T00:00:00.000Z,review|live|trending,11713,225,98,57,https://i.ytimg.com/vi/LEOkfhJDPPj/default.jpg,True,False,False,Auto-generated sample description for Film & Animation video.
cYwaexURmuw,24.28.05,Science & Technology Compilation 2024,Channel_4338,12,2024-05-28T06:00:00.000Z,trending|official|vlog,10057,450,15,199,https://i.ytimg.com/vi/XgjY_0K3m47/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
y1laG2t42oR,24.02.01,Reacting to Entertainment Trends,Channel_3796,8,2024-01-02T03:00:00.000Z,review|trending|music,24511,398,23,156,https://i.ytimg.com/vi/rcmcvZkF7tY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
6GTyJ_NyvzF,24.05.11,Why This Entertainment Video Went Viral,Channel_881,6,2024-11-03T05:00:00.000Z,vlog|live|trending,31680,1780,141,478,https://i.ytimg.com/vi/Zo8_xX2F1Nu/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5Cq_50o3HH3,24.24.12,Why This Film & Animation Video Went Viral,Channel_53,7,2024-12-20T16:00:00.000Z,music|2024|trending,2549,117,14,12,https://i.ytimg.com/vi/FtbuAEu6jYd/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
65K-NqWGcO5,24.02.05,Top 10 Gaming Moments This Week,Channel_1335,13,2024-05-02T08:00:00.000Z,vlog|review|live,34160,1279,253,75,https://i.ytimg.com/vi/T9kVW9P7lDD/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
0F4VTVpwymx,24.10.11,Reacting to Gaming Trends,Channel_2550,13,2024-11-07T02:00:00.000Z,official|review|trending,4704,61,4,92,https://i.ytimg.com/vi/4f3tGPhaMVK/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
MlVouGk681G,24.08.05,Top 10 Entertainment Moments This Week,Channel_3359,17,2024-05-04T09:00:00.000Z,vlog|official|live,14002,492,136,30,https://i.ytimg.com/vi/XmUr_TRgc0m/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
o6hKjsYE4j_,24.03.12,Entertainment Compilation 2024,Channel_4570,17,2024-12-03T17:00:00.000Z,vlog|live|review,603059,22233,1329,1472,https://i.ytimg.com/vi/KAWLJ4fgC2n/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
N9LKlg2yq4h,24.16.12,Entertainment Compilation 2024,Channel_4278,8,2024-12-16T11:00:00.000Z,official|vlog|music,17932,933,77,174,https://i.ytimg.com/vi/uSjZ7DE1gyD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0ykVxws9icw,24.11.12,Top 10 Entertainment Moments This Week,Channel_449,6,2024-12-07T08:00:00.000Z,trending|official|live,32717,1712,285,61,https://i.ytimg.com/vi/yR6RePALRBE/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
9LFeK_NS7AX,24.20.08,Official Entertainment Highlights,Channel_2530,17,2024-08-18T14:00:00.000Z,live|music|trending,19108,680,33,286,https://i.ytimg.com/vi/sfi4FuqlLRK/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
swxaJWSAu5z,24.26.04,Official Entertainment Highlights,Channel_2320,8,2024-04-24T09:00:00.000Z,2024|music|official,185040,9196,1846,3408,https://i.ytimg.com/vi/-LCK2ep_y1V/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
OplO6eYUv8J,24.20.09,Behind the Scenes: Gaming,Channel_2807,13,2024-09-18T12:00:00.000Z,official|music|review,13301,841,123,246,https://i.ytimg.com/vi/QVr-dJE9C-S/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
KAhMteYuj8m,24.16.05,Why This Howto & Style Video Went Viral,Channel_421,1,2024-05-14T10:00:00.000Z,2024|trending|review,17484,835,33,268,https://i.ytimg.com/vi/z3ovW4H2lrT/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
ct_pMZnn20s,24.01.05,Reacting to Education Trends,Channel_2932,4,2024-04-27T03:00:00.000Z,vlog|2024|trending,2723,114,15,54,https://i.ytimg.com/vi/ORjNL5pAj8S/default.jpg,False,False,False,Auto-generated sample description for Education video.
11ttM3-lxkP,24.22.12,Official Entertainment Highlights,Channel_4417,6,2024-12-20T19:00:00.000Z,review|vlog|2024,68779,2289,301,897,https://i.ytimg.com/vi/OAYqMjftbwy/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
